text,label
"Ang bilis dumating! Packaged well hehe thank you seller. Siguro next time po for wag na ilagay sa loob ng jar yung stickers kasi dumidikit siya sa loob. See picture po, naalis ko naman pero nahirapan ako Edit: di siya leak proof pala tumatagas kapag natilt yung bottle kahit nakasara. Sad",0
maganda din yung item kaso manipis yung sa taas nya pero kung iingatan naman baka tumagal sya. walang medjo mabilis din yung deliver nya exept sa iba na inaabot ng dalawang linggo ty ulit hehe,1
okay naman hindi ko pa naman nasusubukan pero mukha naman okay siya if continuous gagamitin,1
Poor quality Halatang fake. Dinikit Lang ang label dp maayos pgkakadikit printed Lang s paper hindi pa glossy. Prang yung mga tinda lng sa bangketa at instik. Sayang ang Pera ko. Pwede po ba I refund?,0
Maganda yung item tas nice to pang regalo this coming xmas.,1
ang bilis malowbat di mappuno yung battery fake pala ito,0
Feel ko masyado siyang nahype sa tiktok mabango naman siya. Pero hindi ko feel yung pagkared niya sa lips para lang siyang mga lip therapy sa ibang shop. Mabilis din siyang nabali. Pero trip siya ng lola ko. Kung trip niyo yung pulbo at lip tint look tapos mamula- mulang lips forda go ang ferson. Mas okie siya gamitin compared sa mga red lip tint kasi di siya pala tambay sa cracks ng lips. Pero kung tulad niyo ako na mas trip yung mga my lips but better skip na lippie skip niyo na lang to.,1
akala ko naman Yong makapal hinfi pala. manipis lang siya as seen sa mga post parang makapal siya pero hindi nabudol ako,0
Magandasya super nice and very useful lalo na madalas kami magwork sa gabi instant lamp namim siya. Hehe salamag seller,1
"Hindi din pang plus size, at wrong color binigay order ko is Caramel binigay skin tone",0
Di man lang sinara ng maayos bago ipack! Ang ending may mga natapon! Sayang! Almost 1k order ko pero wala man lang freebies,0
"42' order ko 41' pinadala. ayun nd kasya s paa ko. sayang pera, s mga susunod n costumer' s nio. pakicheck maigi. nakakadismaya.",0
Hindi ko alam bat ganito yung dumating saken. Nagpe peel yung design,0
"Natanggap ko na yung order ko, pero bat may crack sa lalagyan ng eyeglasses ko, di na siya ma. close. naka. bubble wrap naman sia nung pag. open ko sa parcel ko.",1
"Mukang ma tibay Sia no. 3 Yung gamit ko sapat na Yung hangin pang byahe sa jeep ngayong summer Lalo sa baby pag tulog sakto lang d Sia pawisan naguztuhan ko super walang damage Tama din Yung kulay, maganda Ang color Nia naguztuhan ko kudos to seller",1
RED po order ko pero bakit BLUE po pinadala nyo. Ang liit lang pala neto hehe pero pwede na din. Buti ndi nasira kase hindi secured yung pagkakabalot. Sana magtagaL.,0
Maganda yong product pero bakit 8 pcs lang yong natanggap ko. Di ba dapat 10 pcs kasi buy 1 take 1 tapos 5 pcs yong inorder ko. please seller paki check ng maigi,1
Maganda yung finger sleeve daw kaya lang wala yung apat na free gift na sinasabi ok naman yung wrap na deliver naman agad pero walang proof of delivery,0
Ngayon ko lng siya nakita parang may sira ata Kasi yung top nga power bank di ma dikit2 Pano to.,0
Super sad. Sana kung anong order na kulay ng costumer un ang ibigay nio! Nag bayad po Kami ng maayos sana lang maayos ninyong ibigay ang gusto ng costumer ninyo!,0
"Maganda yung item, maayos naman yung pagka deliver akala ko sira na eh, kasi yupi yung box pero all goods. Nilagay ko kasi sa tapat ng cpu ko para less heat yung cpu.",1
mas mganda kng chinicheck ang product ng maige bago iship out,0
Sayang lang pera mo. Much better kung sa mas mahal ka na lang mamili maganda pa quality.,0
"Ang bilis dumating ng item tapos naiship din sya agad, may freebie din sya na mamasitas, ginamit ko shoppeepaylater kaya nakakatuwa kasi we have it already",1
Ganda ng tela nya ang lambot ang lamig sa balat very comfy and exact lang ang size,1
HINDI GUMAGANA YUNG REMOTE! PLUS HINDI NAG RERESPONSE YUNG SELLER!,0
Goods na sana ang material ng item pero yung sa baba lang nagkulang. Di ko ba alam kung sadya yan o defect. Mag order pa sana ako kaso bigla ako nawalan ng gana dahil sa item na dumating sakin.,0
"This isn' t what I ordered, so disappointing Sayang pera at paghihintay ko",0
Ibang product ang dumating sakin hindi naman ito ung order ko,0
Thank you seller. Arrived in good condition. May magamit na ako sa maluwang na damit ko.,1
"sobrang bilis nya dumatingg! hindi ko pa na t- try pero sana worth it, tsaka matagal tagal ko din magagamit, thank you po!",1
"Maayos at magaganda naman po ang pinadala sa akin ni Seller. Hindi ko lang po masyado magustuhan un Tie Dye na Shirt sobrang gusot po. kumpleto naman po yong items, Thank you po sa Seller at sa Courier.",1
Mali yung isang item na dumating pero okay lang Sana nag inform yung seller yun lang salamat,1
paki check naman bago nyo ipadala kung gumagana or okay ba kundisyon nya sa tagal kong gumagamit ng shoppee ngayun lng ako nakareceive ng ganito. thanks. po,0
Sana naman effective ung item para mawala na pagka kuba ko gagamit ko mga 1- 2hrs kung kaya everyday and magtagal sana.,1
Okay goods ang quality yung tela nya manipis pwde na pambahay. yung tela hindi katulad ng tela ng taytay na mejo madulas hahaha All in all goods!,1
. mahina at sira ang mic. porket ba free hayst Ayun nasa isang gilid n lang nkakatamad gamitin ehhhh But thank you po kay kuya rider,0
Ok nmn yung mga products walang damage pero nakaka disappoint nga lng kasi ibang iba sa picture yung mga kulay yung maroon dumating sakin red violet ang dumating sakin Yun lng problema ko Oorder ukit akoxbaka sakaling ung mga nasa picture n kulay ganun ibigay sakin thank you ulit seller,1
Umay gumasto pa ako sa product nyo di naman sakto sakin umay naka disappoint,0
Mali deliver wala mic wala saksakan ng mic Wrong item sayang pera ko,0
Blue inorder ko black dumating tapos ambilis malowbat di maka full charge ng phone wlang kwenta,0
mali yung nabigay na design pero okay lang maganda naman,1
Ok naman sya. medyo maliliit lang pla. Thanks seller and shopee,1
sira ung button wala ung pindutan. pero ok na lang din. sana di naman masira pag wala ung pindutan. ok lang naman yata mabasa un no?,1
Ok nmn hangin nya pwd mahina pwd malakas. d lng pwd gamitin s school kpag nagtuturo s teacher kxe maingay. pero good sya kpag byahe k or saan lakad jogging. give 4 start,1
Di man lang inilagay sa bubble wrap hayst. Good quality naman yung product yung packaging lang talaga ang di ko gusto,1
Ok nmn sya kaso di pla sya mganda gamitin sa ag vlog mahina lng,0
Okey sya at very usable sa akin. Bukod sa maganda na mura pa. Thank you seller.,1
"Supposed to do Return/ Refund para lang maging FAIR"" kaso hassle lang. Ang nakakainis lang di man lang binubble wrap maayos kaya basag yung lahat ng order ko. Di man lang napakinabangan. Sobrang nakakainis.",0
"Nakaka- dismaya. Thumbler yung order ko pero pampatay ng lamok yung dumating. Anyare? nakakasama ng loob, ang tagal ko inantay eh tapos mali naman yung dumating. Para sana sa anak ko yan eh, sa school niya.",0
Maganda siya ans fit siya sakin. Tapos yung tela naman manipis pero ok lang. Everything is delivered with no damages.,1
Buti nalang nag pa budol ako kay rei germar. Thanks much ang ganda tlga ng speaker with two microphones pa nakakaganda ng boses swear ahahha,1
"Sobrang bagal po ng delivery. Ilan beses na po ako umorder pero mga 2 times narin po talagang sobrang tagal. Metro Manila inabot ng 10 days before delivered. Sana po kahit mabilis ma pack, ung courier po inaadvice din po. And ung isang beses nman po au ang seller po ang matagal mag ship.",0
Hindi naman nagana yung pinadala sakin sayang lang pera,1
Kala ko yung tshirt hindi cotton ahaha tapos mali ng kulay kainis sayang haha,0
Spilled po yung isang product pero okay naman kasi by 1 take 1,1
cute sya kya lang parang hindi nagana yong FM. nasira agad umusok nung pag charge syang ok tama lang sana laaks ng sounds.,0
Maganda sya pro dinagdagan pa ng rider Yong pag bayad ko. Dko Alam Kong bakit sya nagpa dagdag ng pira Ang laki nong sapatos d nag kasya ky Marjune pero ok lang lalagyan nalang ng papel sa loob ng sapatos para mag kasya,1
Thank late upload. busy LNG maganda xa dipa na gamit pero nai charge nmin kc lowbat xa Sa beat order ulit,1
"Maliit lang siya pero malakas ang sound. Maganda din ung quality ng tunog, aesthetic din design nya kaso di maayos ang pagkakabuo sa cover ng speaker, nkalabas sa frame pangit tignan parang sira",0
Kala ko hindi totoo pero legit thank you seller saka kay kuya rider,1
"2 out of 5 na orders ko sira po ang dalawa, yung isa basag ang boses yung isa naman basag po yung physical items. pa refund ako",0
"WALANG TAGAS AND EVERYTHING KAGAYA NUNG NAPANUOD KO SA ILANG REVIEW HIHI, GOOD JOB SHOP! WILL DEFINITELY BUY AGAIN",1
TANG INA MALING ITEM SELLER AYOSIN MO EHHH REPORT KITA. ANG ORDER KO OCTOPUS MONOPAD YAN ANG DUMATING,0
4 star langmaayos sana sya maganda parehas gumagana ung mike at speaker well package mabilis ung deliver. kaso biyak ung sa patungan ng cp sa ibabaw ng speaker,1
Ang ganda ng quality. Maliit sya pero ang lakas ng tunog. Di rin sya mukhang cheap.,1
Kulang yung order ko pero rinefund naman yun nga lang ang tagal tapos hindi rin responsive si seller. Tapos matagal rin nila shinip yung parcel tapos kulang pa din.,0
Parang di maganda nag try ako ng apple pero ndi namn nadurog,0
Thank u seller but sorry kasi basag yung tunog ng speaker. ang cute p naman. anyways thank u shopee and sa rider niyo.,0
Good quality kaso medyo bitin parin sakin xl pero goods Naman na,1
Thanks seller ok naman yong item kaso medjo ma alikabok lang pero maganda tnx po sa uulitin po,1
Ang liit lng pla yung para sa charger. peru thank u parin shopee.,1
"2L inorder ko, tapos pinadala mo 1L siningil mo saken pang 2L very disappointed ka naman kng ano po sana inorder na size un din ang ibigay. antagal pa ng preparing at shipment mo! kaloka.",0
Maganda po siya ni try na ng kapatid ko thanks po sana tumagal,1
Sana magtagal. Ang cute. Nice one seller. Order pako sige,1
"GRABEEE KA NA SELLER ANG GAGANDAAAA DI AKO NAGKAMALI NG PANGUNGULIT SAYO TAPOS EKSATO PANG DDUMATING SA ARW NA KAILANGANNN KOOO, ANG GANDAA SOBRAAA NAKAKAIYAKK NA NAKAKATUWAA",1
"Maganda yong mga tumbler pero dpt man lng assorted color yong takip pero ok na salamat seller and kua rider,",1
"Di na ako oorder dito na shop, iba ang order iba ang pinadala, tapos may damage pa, logi na ako dito,",0
Parang may bleed siya sa gilid ng screen kita naman sa picture at yung battery niya naglalast lang sakin ng 4 to 6 hours kahit pinatay ko na auto Bpm monitoring at vibration sa app mismo. Chinat ko si seller sabi magsend daw ako ng email sa binigay niyang address waiting pa ako sa reply.,0
"Maganda ang packaging niya, safe talaga siya dahil naka box at secured tlga. Kaso kahit KINDER GARTEN malalaman pagkakaiba ng nasa picture at sa nareceived ko. Suggestion, i- update ang picture kung iba tlga. Hindi porket libre ay aaraw- arawin! Kasi kung nagjojoke kayo hindi po kayo nakakatuwa!",0
akala ko mabigat cya. parang papel pla. hahahaha. sabagay nagtry lng namn ako. pero thank you. godbless sa business,0
sira ung ibang tumbler na inorder ko sana mganda ung pgka. sealed ng item bago iship,0
"Kung may best in packaging award sila na ang winner, ang ganda ng pagkaka pack. Great quality items I love oreo. Thank you for smooth transaction.",1
hirap naman makakuha ng points kay shopeee puro repeated awit dumatipng namn saken parcel na maayos awts kay shope hmsa,1
D sya pino Yun pagkakatahi magnda nmn Yun tela manipis lang Yun talampakan. manipis lang,0
Mali. yung item na dumating bakit may same na design?,0
Tulad lang ng electric fan I put water akala ko sobrang malamig yung release ng air its fine naman Btw thanks shopee seller pati na kay kuya nag deliver God bless,1
porket mura lang damage na yung pinadala mo sakin seller grabe naman. di sana masarap ulam niyo this month duhhh!,0
For only kasi sira naman yung phone holder 3 pa naman yung kinuha ko sayang talaga,1
"Manipis tela, ok naman yung print kaso yung size na order ko large pero parang yung dumating sakin medium or small kasi bitin. Yung sa manggas naman pilipit pag ka tahi. First time ko palang mag order nakaka disappoint.",0
Madaling ma lowbat. hindi mkaabot ng 1hr. Mali ang color. kasi blue ang inorder q. tapos masakit sa tainga.,0
Ayos naman po yung book makapal po pero ganyan po yung sa gilid niya:,1
Photo not related. Matagal dumating pero worth it naman yung binayad.,1
Okay naman lahat yung mga tela at yung size nya kaso may na pansin ako. Hahaha ano to? Dapat sa likod Lang yung tag ah bakit sa dibdib parang pin lang ba? Kahit wala nalang yung tag kasi plain Lang gusto ko na T- shirt. Hope next time wala na to ah pangit kasi tignan.,1
Thank u Shoppee and seller ang cute ng color nagustuhan po ng anak q,1
"Kahit walang box, nakaziplock banana kaya ok na rin. Seller sent pic before shipping, thank you",1
"Goods naman. Kaso maling color dumating, at maliit tlaga ang sizes. Thank u pa din!",1
Ok nman wala pang sira ngayon. Lupaypay at ang nipis ng mga paa niya.,0
Infairness maganda nmn sya: Mejo disappointed lang ako sa packaging nya sa loob ksi pag bukas mo para lang nilagay sa ziplock tpos binox ganun. hndi maganda tingnan at mejo may konting dents na agad,1
ok namn maganda ang extension pero yung ordrer ko is extension at double sided tape pero d nyo sinama yung tape sayang 15 pesos ko sunod po paki check nyong mabuti sana,0
Nakalagay sa picture sky blue pero black dumating and yung packaging niya yupi yupi haha,0
"Delivery took longer but within ETD. Complete yung order at maayus naman. Quality: 3stars May mga part na di maganda ang tahi. Ayus naman siya, medyo mai correct niya posture. May 2 hard plastic na hihila or magaayus sa posture. But not enough para masatisfy yung gagamit. Salamat seller",1
Super happy! Tamang tama sq ggawin kong chipbags Super happy! Tamang tama sq ggawin kong chipbags Super happy! Tamang tama sq ggawin kong chipbags,1
Thr you po ako sa amin you po ako sa amin ay ay papi is going on in your phone number and I' ll call you you you want me na lumabas na result in a rush at akoy hindi mo nga ang strema e mej nakakabother I love you you po,1
"maayos naman telaa kaso ibang iba nasa picture, yung sa picture straight yung sa baba saken may maluwag.",0
Nakaka disappoint. ito pa talaga ang binigay may ginupitgagamit pa naman sa civil wedding haixt,0
Gustong gusto siya ng baby dog namin. Pero 4 stars lang kasi after 1 hour up until now mahina na yung hangin niya di gaya nung 1st 1 hour na gamit namin siya na malakas buga ng hangin,1
"Maganda complete at malakas naman sya. Pang 4th order ko na to kase nagustuhan din ng mga kamag anak ko, kaso wala man lang pa freebie si seller unlike sa uba may free headset. Pag iisipan ko kung sa kanya pa dun ako kukuha ulit",0
Ang ganda! Promise! Thankyou po! Ang ganda! Promise! Thankyou po! Ang ganda! Promise! Thankyou po! Ang ganda! Promise! Thankyou po! Ang ganda! Promise! Thankyou po! Ang ganda! Promise! Thankyou po! Ang ganda! Promise! Thankyou po! Ang ganda! Promise! Thankyou po! Ang ganda! Promise! Thankyou po! Ang ganda!,1
